Username,Text,Date
VadepalS3539,"RT @JeeneRaah: #ServiceToHumanity
Humanity is our Religion
ListeningSaint Rampal Ji’s pious thoughts regarding spirituality and social welf…",2023-06-05 10:35:11+00:00
PoonamP27233511,"RT @PoonamP27233511: #ServiceToHumanity
Humanity is our Religion
Listening to Saint Rampal Ji’s pious thoughts regarding spirituality and s…",2023-06-05 10:35:11+00:00
JdubAndrew,"@ReDxSiLLy1 @softiserve @Esqueer_ Religion is not on the intake forms, try again.",2023-06-05 10:35:10+00:00
HAMZAUS69310366,"@FS_Yusuf_ The worst part is him crediting all the nonsense he did to religion and no single imam responded to him to prove the religion is not in support of stealing in whatever form and killing killing of innocent people even when they don't practice same faith with you.

#HumanityFirst",2023-06-05 10:35:10+00:00
Biz1961,"RT @BenMedia7: Here's Jordan Peterson unironically saying that you need religion in order to have art and that godless artists only ""think…",2023-06-05 10:35:09+00:00
Koushik92118686,"@hum0r_less @poserarcher 2/2 and some cases that ended in divorce and some cases heinous crimes. There's various case of domestic violence in normal marriage too.  There's been body in suitcase , stabb , acid throwing types of violence irrespective of caste or religion. But that wouldn't suit agenda.",2023-06-05 10:35:08+00:00
ShivaSh15275914,"@md53q @Birdie4canary @Yuvi_A7 @ScreenMix 1. Mess with India. We will transform you to stone age.

2. Hindus believe that followers of your community are Rakshas as per Bhavishya Puran, and your religion will be cleansed by Kalki Avatar.
https://t.co/7JgHxX2AYm",2023-06-05 10:35:06+00:00
HenryKioo7,"RT @exmuslim_norway: Religion Should Be Subject to Trading Standards:

""Islam a religion of Peace"" as a statement would not pass the tradin…",2023-06-05 10:35:05+00:00
Teja_asli,"RT @sahelitweets: I am a Hindu girl. I am considered the purest during 7 days of the month. I am allowed to take rest,a complete rest. My f…",2023-06-05 10:35:05+00:00
UnactivatedP,"RT @BowTiedRanger: The only way to prevent shitlibs from infesting red states is to ban their religion through legislation.

Well done, Tex…",2023-06-05 10:35:04+00:00
MK___offishall,@CousinTeee @TijaniI60644119 @instablog9ja Omo is all I can say ..sha some other religion marry dem selves too,2023-06-05 10:35:04+00:00
devadiga_lohith,"religion, or any other factor has no place in our society. Let's come together and fight for a world where diversity is embraced. Rise for A More Equal World
#RiseForAMoreEqualWorld",2023-06-05 10:35:02+00:00
gooshinggranny,"RT @BowTiedRanger: The only way to prevent shitlibs from infesting red states is to ban their religion through legislation.

Well done, Tex…",2023-06-05 10:35:01+00:00
JALLAD09,"RT @AamirsABD: @Bindas_Boy143 Yes 💯 
We are not like you 
Can't hate anyone bcz of his religion",2023-06-05 10:35:00+00:00
MemeBurk,"RT @Randall_65: @ChudsOfTikTok If your ""religion"" tells you to beat others unconscious .. or cheer for someone to die .. or hate someone fo…",2023-06-05 10:34:58+00:00
PoonamP27233511,"#ServiceToHumanity
Humanity is our Religion
Listening to Saint Rampal Ji’s pious thoughts regarding spirituality and social welfare at large, the disciples of Saint Rampal Ji Maharaj have announced that they are ever ready to donate blood to the soldiers, when so ever. https://t.co/HyPQsvrmM9",2023-06-05 10:34:56+00:00
vijay132,"RT @BellamSwathi: @DzogchenYogi chicha buddha is supposed to have died after eating spoilt pork 
And you exactly find zero vegetarians in t…",2023-06-05 10:34:56+00:00
Harish75484156,"RT @adityavnayak: I enter, you want to chop, i exit, you want to chop, what  kind of religion is this 😂😂😂 https://t.co/rVVpJP160S",2023-06-05 10:34:55+00:00
G_l_o__ry,"RT @oluseunn3: Olamide throw us back on ""New Religion"" this baddo sef😁🤭💛 https://t.co/VQTdgCsY7S",2023-06-05 10:34:55+00:00
Napage371,"RT @FS_Yusuf_: Omo. Nothing surprising here. While some think it’s politics, to others, it’s religion!!!",2023-06-05 10:34:53+00:00
nalugwa_lilian,RT @AllanSseky: Religion has VIPs and VVIPs but in the eyes of the lord we are all equal. So who is telling a lie?,2023-06-05 10:34:49+00:00
Dharmocratic,"RT @exmuslim_norway: Religion Should Be Subject to Trading Standards:

""Islam a religion of Peace"" as a statement would not pass the tradin…",2023-06-05 10:34:47+00:00
DavidDa54355054,"RT @RobertW17480689: @AngrySalmond Forbes is Corrupt and Knows where 
The 2Million Pound Covid Money Is.
She Uses Her Religion As Cover.",2023-06-05 10:34:47+00:00
SemihHasan6,"@pride_token You are a Liar!! Have you ever read Quran? Did you hear Lut's People? Don't blame our magnificent Prophet with your animal like ideas!! Your people changed the Christian Religion but you won't be succes on The İslam. We are here to saying truths. ALLAH IS THE GREATEST!. 
++++++++",2023-06-05 10:34:41+00:00
HHJK7373,"RT @nouman_mustafai: *The one who never speak up for religion and right, He is deaf devil.*

#سعدرضوی_آرہاہے https://t.co/wdy8UKfunf",2023-06-05 10:34:35+00:00
Pandeism,RT @PCSPortorose: @amuse I have my photos when i was baby and baptized no near close of this! I change my religion in pantheism when I know…,2023-06-05 10:34:34+00:00
Miss_Chest,@zito_king @teri_devon This is the ego someone is takin about.Doing the right thing should have nothing with your religion bro,2023-06-05 10:34:34+00:00
mustufa_22,"@Dharmiilahrey23 @fiddy588 @AyubOladosu @HarunaNAbdullah @jihadwatchRS When did I say that? Killing unjustly in the name of Islam is a heinous act, but it's also foolish to think that whoever claims to be a Muslim and is killing any non-Muslim is necessarily motivated by his religion. Islam doesn't teach that at all. Get your understanding right. https://t.co/mv4QA9pa3b",2023-06-05 10:34:34+00:00
kaifali24749183,RT @Abdullaahhhh13: GT captain Hardik Pandya doing sehri with his muslim teammates Rashid Khan and Noor Ahmed. And there is this shamless Y…,2023-06-05 10:34:32+00:00
A1513LU,"RT @BellamSwathi: @DzogchenYogi chicha buddha is supposed to have died after eating spoilt pork 
And you exactly find zero vegetarians in t…",2023-06-05 10:34:31+00:00
theasadsandhu,@visheshtaaa_j15 There is no shame in preaching the religion why you feel insecure???,2023-06-05 10:34:30+00:00
Indraalmighty,"Maine kisko aur kab unfollow kiya? 

Muslim Rajput woman would join me in my new Indra centric religion.

what bmw roaring video? https://t.co/mc0Ihfmnkb",2023-06-05 10:34:27+00:00
Celtard,"@SpacemanLess @AkashicAkiha @ArisakaAya @CadetFun The jewish religion isn't about observing these rules, it's about breaking them in the most retarded way possible.",2023-06-05 10:34:23+00:00
Akadila80,RT @TheBiafraChild: Biafra is our Religion and Chukwu Okike Abiama puru eme ihenine is our Chi..We are going back to Our ROOT the ways of o…,2023-06-05 10:34:22+00:00
long_friday,"@shinnerbot5000 @SimonCatRiley @PeterMcatasney Hilarious. He equates the religion of non-religious people by the geographical area they appear to inhibit.

Using that logic, the N. Irish identity (on Census forms) are people from CNR areas.

So our market research genius can add the Irish and N. Irish figures from now on.",2023-06-05 10:34:22+00:00
MrASTM,"RT @BowTiedRanger: The only way to prevent shitlibs from infesting red states is to ban their religion through legislation.

Well done, Tex…",2023-06-05 10:34:16+00:00
Ximenabangtan,????God let children grow their faith and religion if they want to haba. https://t.co/Ud4sBNnuNM,2023-06-05 10:34:13+00:00
ladiAJALA,@Scanatosh @Be_Na_Ta_Okwu @EasYQuality @officialABAT I don't think anyone has insulted you or any religion joor unless d bitter truth just dey bite u for body. Its straightforward. All Nigerians can go to mecca &amp; Jerusalem as many times they want. They can even migrate there permanently. They should just do so from their pocket.,2023-06-05 10:34:12+00:00
shezad_45,RT @Abdullaahhhh13: Please listen to this Beautiful message from Shah Rukh Khan before giving hate to any community. We all should try and…,2023-06-05 10:34:10+00:00
dread_numen,@tbonetommy39 @Evan_Brooks05 @RedactedSpeed @Abysmal_Siren @tresmama @LaurenWitzkeDE Right right right. That’s not a TRUE christian. It’s just that the most prolific pedophile cult of the modern era also is occurring in the most popular christian religion in existence. Just a coincidence.,2023-06-05 10:34:09+00:00
XRPTAZ,RT @MRobertsQLD: Canberra Health Autocrats have decided there is no place for religion in health care and are trying to take over the Calva…,2023-06-05 10:34:08+00:00
CR1949,@JGreenblattADL And what do you call attacking Roman Catholic Churches and Religion America attacked my Irish Catholic Immigrant Great grandfather in Racist 1840-1850 Phila over his Religious Beliefs Skin Color and Citizenship Status Only white group attacked in America and condone by America,2023-06-05 10:34:06+00:00
SwedishAion,"@R3dFiVe_artist I don't mind religion, but the thought of a higher power having created earth, life etc except for the laws of nature and the is a bit weird. People thought thunder was made by Thor, then we learned there was no god of thunder but rather it was a natural occurrence.",2023-06-05 10:34:06+00:00
Sureshkv007,@Gabbar0099 I don't know why all these people believe that religion is the main reason for every issue. Grow up man,2023-06-05 10:34:03+00:00
rid_jy21,RT @AyishaMuhamad: Islam is the only religion that is currently standing in their way. All other religions have submitted to their belief s…,2023-06-05 10:34:03+00:00
jonanbriankisib,RT @AllanSseky: Religion has VIPs and VVIPs but in the eyes of the lord we are all equal. So who is telling a lie?,2023-06-05 10:33:55+00:00
doremichansol,"though this isn’t to say discriminatory behavior based off of religion differences doesn’t exist in s.korea bc there has been known cases of islamophobia there.. so yeah 🤷 tapi tetep aja, orang sana ga ribet soal siapa mo beragama apa ato pindah ke agama apa",2023-06-05 10:33:53+00:00
TheRainPoetess,"RT @iimcomic: These people queued up to donate their blood. Nobody checked what the religion of the injured is. At the end of the day, this…",2023-06-05 10:33:52+00:00
LukeJahn3,"@GBNEWS Restrict the borders,stop sending our money abroad ,bring back religion into schools,and make conservatives conservative again. Boom.Fixed .",2023-06-05 10:33:48+00:00
Afxa_r,@JayMan471 How do you folks define religiosity? What does religion…ideas select people? Or it’s institutions? Is there anything to read?,2023-06-05 10:33:46+00:00
HeSsA92_01,@jawadcdev @pride_token Of course where else they get sources other than robots...no brain no religion,2023-06-05 10:33:46+00:00
KayakStew,"@sonsofgod77 I'll take no morality lessons from a sky daddy cultist that is for sure. 

You're a vicious old bigot . 

Only the weak do religion and my morals consider you to be a  failed human being who needs a padded cell.",2023-06-05 10:33:41+00:00
DarakhshanArsh,"RT @SharyOfficial: That is a very nice cover, Yash Dayal. Every Indian hated  Rizwan for practising Islam,but they are quiet about this Ind…",2023-06-05 10:33:39+00:00
RameezuddinAhm6,"@shussainyaar @UsmanAyoube @YouTube @TheHarrisSultan @HSultanURDU @nuriyahk @madihasyed182 @RustamShah008 @DesiNeo1 Do you know Islam is fastest growing religion.
so the people who are accepting Islam , pew research center make a survey and asked them why you accepted islam, do you know what they reply. https://t.co/H2yQPBZpQB",2023-06-05 10:33:38+00:00
tlcesq,"@svershbow Add God Forbid (Liberty U/Falwell fiasco) for the triple crown. 
Organized religion will be the death of society.",2023-06-05 10:33:36+00:00
SurenVynn,"@w4lr6sAbdulRauf But both religion and magic have grammars for curses and blessings, so insofar as these are where we typically find such locutionary norms, I will refer to them simultaneously.",2023-06-05 10:33:34+00:00
joshsherwin12,@LeedsNews Religion for you..,2023-06-05 10:33:30+00:00
EmptyNoah,"RT @cheddarbagel420: No god, no religion. https://t.co/6mddAFTquQ",2023-06-05 10:33:30+00:00
dontsettle24,"@SpiderKen1995 @JoeyMannarinoUS @brela101201 @lavern_spicer Any religious groups being mean, I’d question that religion. Christians are, or should be, upset with ALL sin, starting with their own (Matt. 7:3-5). Jesus preached love FIRST (1 Cor. 13:13). Acceptance and tolerance are two different things. Love the person, hate the sin.",2023-06-05 10:33:29+00:00
puppetdawq,"RT @soykyu_: Like its so weird guys!! Something about it is so off putting, im not even religious but its wrong in many ways cuz first off…",2023-06-05 10:33:29+00:00
The_Raza_Malik,"RT @AyaatsOfQuran: O Followers Of The Book! 
Do Not Exceed The Limits 
In Your Religion, And Do Not 
Speak (Lies) Against Allah, 
But (Spea…",2023-06-05 10:33:22+00:00
